Title,Artist,Nationality,Lifespan,Image_URL,Image_path,Birth,Death,Year,Impressionist,Highly_Detailed,Human_Subject,Landscape,Abstract,Ornamental_Pattern,Animal_Subject,Architecture_Subject,Many_Colors
To aftenlandskaber adskilt af studier af blomster,Agnes Slott-Møller,Danish, 1862–1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/To%20aftenlandskaber%20adskilt%20af%20studier%20af%20blomster%20(1896%20-%201897).jpg,To aftenlandskaber adskilt af studier af blomster (1896 - 1897).jpg,1862,1937.0,1897.0,0.025774985551834106,0.0017270930111408234,0.013644389808177948,0.7922376990318298,0.0086355647072196,0.02430868335068226,0.04397554695606232,0.005841131787747145,0.08385492116212845
Two Figures,Jankel Adler,Polish, 1895-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Two%20Figures%20(1944).jpg,Two Figures (1944).jpg,1895,1949.0,1944.0,0.22237169742584229,0.003947412595152855,0.29402992129325867,0.37192410230636597,0.07922089844942093,0.0011991055216640234,0.011400429531931877,0.010808398947119713,0.005098023451864719
Klänge Pl.19,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Klänge%20Pl.19%20(1913).jpg,Klänge Pl.19 (1913).jpg,1866,1944.0,1913.0,0.05662180110812187,0.010188081301748753,0.04283333569765091,0.10536260157823563,0.40314188599586487,0.13758817315101624,0.0430685319006443,0.017843060195446014,0.1833525002002716
Composition no. 61,Stuart Walker,American, 1904-1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20no.%2061%20(1939).jpg,Composition no. 61 (1939).jpg,1904,1940.0,1939.0,0.0869465246796608,0.011921429075300694,0.13973985612392426,0.12717270851135254,0.4354006350040436,0.0831100270152092,0.03652124106884003,0.06846152991056442,0.010725997388362885
Bladbegonia,Samuel Jessurun de Mesquita,Dutch, 1868 – 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bladbegonia%20(1920).jpg,Bladbegonia (1920).jpg,1868,1944.0,1920.0,0.017977748066186905,0.035506539046764374,0.04302244633436203,0.3200819194316864,0.06514615565538406,0.35687974095344543,0.04388027638196945,0.11697323620319366,0.00053197774104774
"‘Le Casot’ À vernet-les-bains, noel",Raoul Dufy,French, 1877 – 1953,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/‘Le%20Casot’%20À%20vernet-les-bains,%20noel%20(1942).jpg","‘Le Casot’ À vernet-les-bains, noel (1942).jpg",1877,1953.0,1942.0,0.7124355435371399,0.04179954528808594,0.008320997469127178,0.12472590059041977,0.004704983439296484,0.04473945498466492,0.014546871185302734,0.03438776358962059,0.014338999055325985
Uw jeugd vernieuwt als eens arends,Adriaan van't Hoff,Dutch, 1893-1939,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Uw%20jeugd%20vernieuwt%20als%20eens%20arends%20(1908).jpg,Uw jeugd vernieuwt als eens arends (1908).jpg,1893,1939.0,1908.0,0.005038661882281303,0.1714712530374527,0.5689848065376282,0.09279125183820724,0.009596084244549274,0.014490912668406963,0.0971626415848732,0.039694178849458694,0.0007701950380578637
Composition G4,László Moholy-Nagy,Hungarian, 1895 - 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20G4%20(1926).jpg,Composition G4 (1926).jpg,1895,1946.0,1926.0,0.014952410943806171,0.009487595409154892,0.03454732894897461,0.14623692631721497,0.4568049907684326,0.020380806177854538,0.034147314727306366,0.26989588141441345,0.013546847738325596
Portrait of a man,Stanisław Ignacy Witkiewicz,Polish, 1885-1939,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Portrait%20of%20a%20man%20(1926).jpg,Portrait of a man (1926).jpg,1885,1939.0,1926.0,0.026573630049824715,0.03828004375100136,0.19882214069366455,0.020166778936982155,0.5770968198776245,0.026661258190870285,0.03776636719703674,0.030774783343076706,0.04385824501514435
Tournez rare,Francis Picabia,French, 1879-1953,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Tournez%20rare%20(1919).jpg,Tournez rare (1919).jpg,1879,1953.0,1919.0,0.0020017391070723534,0.1223861500620842,0.04373795539140701,0.03261656314134598,0.22091719508171082,0.21482594311237335,0.019274795427918434,0.3405440151691437,0.0036955936811864376
Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 32,Richard Nicolaüs Roland Holst,Dutch, 1868 - 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20raam%20in%20het%20Noordertransept%20in%20de%20Dom%20te%20Utrecht%2032%20(ca.%201878-1938).jpg,Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 32 (ca. 1878-1938).jpg,1868,1938.0,1938.0,0.014225500635802746,0.01799493283033371,0.02243451587855816,0.24550892412662506,0.4489818513393402,0.08800430595874786,0.021448608487844467,0.12513087689876556,0.01627049781382084
New York City harbor and skyline at night,Joseph Pennell,American, 1857-1926,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/New%20York%20City%20harbor%20and%20skyline%20at%20night%20(1921).jpg,New York City harbor and skyline at night (1921).jpg,1857,1926.0,1921.0,0.12319477647542953,0.0036649301182478666,0.002742995508015156,0.8469035625457764,0.0024322178214788437,0.0016933822771534324,0.0007456515450030565,0.01706879399716854,0.0015536651480942965
Ruhende Pferde,Franz Marc,German, 1880-1916,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ruhende%20Pferde%20(1912).jpg,Ruhende Pferde (1912).jpg,1880,1916.0,1912.0,0.040617287158966064,0.027536341920495033,0.03732801228761673,0.29213786125183105,0.232993483543396,0.18753288686275482,0.1400909721851349,0.03978467732667923,0.001978485845029354
Floréal; dessins & coloris nouveaux Pl.11,Emile-Allain Séguy,French, 1877-1951,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Floréal;%20dessins%20&%20coloris%20nouveaux%20Pl.11%20(1925).jpg,Floréal; dessins & coloris nouveaux Pl.11 (1925).jpg,1877,1951.0,1925.0,0.00040734471986070275,0.0010703994194045663,8.327296382049099e-05,0.00291569740511477,0.0011928421445190907,0.9899232983589172,0.0008655174751766026,0.0016051874263212085,0.0019363510655239224
Dante og Virgil,Edvard Weie,Danish, 1879 - 1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Dante%20og%20Virgil%20(1925).jpg,Dante og Virgil (1925).jpg,1879,1943.0,1925.0,0.7294855117797852,0.001860939315520227,0.0040848879143595695,0.0520036518573761,0.0921473428606987,0.010333007201552391,0.05094074457883835,0.0017361418576911092,0.05740775913000107
Bloem III,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bloem%20III%20(1874%20-%201945).jpg,Bloem III (1874 - 1945).jpg,1864,1945.0,1945.0,0.004558521788567305,0.011290866881608963,0.15570010244846344,0.164017915725708,0.3264487385749817,0.07010515034198761,0.20584505796432495,0.061476342380046844,0.0005573476664721966
Selbstporträt,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Selbstporträt%20(1944).jpg,Selbstporträt (1944).jpg,1901,1949.0,1944.0,0.013504043221473694,0.07587709277868271,0.7578210830688477,0.09509734809398651,0.017459170892834663,0.002050114097073674,0.016590846702456474,0.021083172410726547,0.0005171255324967206
Blossom in the Grass,Tiit Pääsuke,Estonian, b. 1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Blossom%20in%20the%20Grass%20(1976).jpg,Blossom in the Grass (1976).jpg,1941,,1976.0,0.5231063961982727,0.009011157788336277,0.004015483893454075,0.35218778252601624,0.0748051181435585,0.0027905788738280535,0.022256681695580482,0.005736281163990498,0.006090559996664524
Maison de Clamart,Chaïm Soutine,French, 1893-1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Maison%20de%20Clamart%20(circa%201918-19).jpg,Maison de Clamart (circa 1918-19).jpg,1893,1943.0,1919.0,0.1458515077829361,0.0005925488658249378,0.0004119532823096961,0.850176990032196,0.00100241310428828,8.755413728067651e-05,0.0005347456899471581,0.0010760355507954955,0.00026621558936312795
"Landscape, Bridge, Huntingdon Valley",Henry Lyman Saÿen,American, 1875-1918,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Landscape,%20Bridge,%20Huntingdon%20Valley%20(ca.%201915-1916).jpg","Landscape, Bridge, Huntingdon Valley (ca. 1915-1916).jpg",1875,1918.0,1916.0,0.05764840170741081,3.5817938623949885e-05,5.8426172472536564e-05,0.9412773251533508,0.00020220036094542593,4.026651004096493e-05,4.53297070635017e-05,5.389569923863746e-05,0.0006383317522704601
Houses with Red,Charles Demuth,American, 1883-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Houses%20with%20Red%20(1917).jpg,Houses with Red (1917).jpg,1883,1935.0,1917.0,0.003381478600203991,0.007644896861165762,0.0045309895649552345,0.07708961516618729,0.02955094911158085,0.0034603080712258816,0.005635520443320274,0.8646222352981567,0.004084096290171146
The Wave,Edvard Munch,Norwegian, 1863 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/The%20Wave%20(1931).jpg,The Wave (1931).jpg,1863,1944.0,1931.0,0.12301786988973618,0.00016462714120279998,0.0002800877555273473,0.8738564848899841,0.0011873202165588737,0.0001034755478031002,0.00019811102538369596,0.00029249273939058185,0.0008994473027996719
Sans titre,Francis Picabia,French, 1879-1953,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Sans%20titre%20(circa%201925-1929).jpg,Sans titre (circa 1925-1929).jpg,1879,1953.0,1929.0,0.1958855241537094,0.004794184118509293,0.013964258134365082,0.6876009106636047,0.06799489259719849,0.0009791216580197215,0.019277311861515045,0.009002719074487686,0.0005011023604311049
Versandete Siedelung,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Versandete%20Siedelung%20(1935).jpg,Versandete Siedelung (1935).jpg,1879,1940.0,1935.0,0.0013044568477198482,0.0942310094833374,0.005413562059402466,0.022319331765174866,0.006146315019577742,0.8423376083374023,0.007726547308266163,0.020126257091760635,0.00039481092244386673
Miser,Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Miser%20(1931).jpg,Miser (1931).jpg,1882,1932.0,1931.0,0.27878859639167786,0.02489120326936245,0.17607475817203522,0.23538093268871307,0.06250955164432526,0.0012626324314624071,0.08141827583312988,0.01689448021352291,0.12277963012456894
Window,Alvar Cawén,Finnish, 1886 - 1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Window%20(1917).jpg,Window (1917).jpg,1886,1935.0,1917.0,0.7420362234115601,0.012246190570294857,0.06002098694443703,0.07419438660144806,0.0409616082906723,0.006924714893102646,0.013315240852534771,0.03417669236660004,0.01612398587167263
Le bol,Juan Gris,Spanish, 1887-1927,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Le%20bol%20(1924).jpg,Le bol (1924).jpg,1887,1927.0,1924.0,0.058652736246585846,0.013548831455409527,0.013353361748158932,0.49525949358940125,0.20735742151737213,0.14822502434253693,0.015263083390891552,0.04551476985216141,0.002825342118740082
18 plates of ornamental tiles from the Afghan Boundary Commission Pl 15,Afghan Boundary Commission,Afghan, 1884-1888,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/18%20plates%20of%20ornamental%20tiles%20from%20the%20Afghan%20Boundary%20Commission%20Pl%2015%20(1884).jpg,18 plates of ornamental tiles from the Afghan Boundary Commission Pl 15 (1884).jpg,1884,1888.0,1884.0,5.8812249335460365e-05,0.004087967798113823,0.0003216328041162342,0.0011149289784952998,0.003907885402441025,0.9888445734977722,0.0007673405925743282,0.0008279856410808861,6.890723307151347e-05
Fog over a Fish Pond,Zolo Palugyay,Slovak, 1898-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Fog%20over%20a%20Fish%20Pond%20(1929).jpg,Fog over a Fish Pond (1929).jpg,1898,1935.0,1929.0,0.07989902794361115,0.0003240454534534365,0.0002437179791741073,0.9141343832015991,0.002223845338448882,0.00032500800443813205,0.00031364522874355316,0.0010185216087847948,0.001517757773399353
Kompozycja z napisem ‘WEGIELD’,Sasza Blonder,Polish, 1909-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kompozycja%20z%20napisem%20‘WEGIELD’%20(1935).jpg,Kompozycja z napisem ‘WEGIELD’ (1935).jpg,1909,1949.0,1935.0,0.0620734877884388,0.043479327112436295,0.010440452955663204,0.7237569689750671,0.05317503586411476,0.00477985106408596,0.005654504988342524,0.09467694163322449,0.0019633874762803316
Le Quatorze juillet,Roger de La Fresnaye,French, 1885-1925,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Le%20Quatorze%20juillet%20(1914).jpg,Le Quatorze juillet (1914).jpg,1885,1925.0,1914.0,0.23174737393856049,0.002829968696460128,0.05081374943256378,0.6530681252479553,0.02897661365568638,0.0006986903608776629,0.003953695297241211,0.011724548414349556,0.016187207773327827
With three riders,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/With%20three%20riders%20(1910).jpg,With three riders (1910).jpg,1866,1944.0,1910.0,0.20968391001224518,0.007261157967150211,0.0057915630750358105,0.1711902767419815,0.5432462692260742,0.007191923912614584,0.022846734151244164,0.008078604936599731,0.02470961958169937
Coney Island,Joseph Pennell,American, 1857-1926,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Coney%20Island%20(1904).jpg,Coney Island (1904).jpg,1857,1926.0,1904.0,0.066915363073349,0.21877476572990417,0.021149838343262672,0.054406166076660156,0.019713742658495903,0.45621457695961,0.012644040398299694,0.11087388545274734,0.03930766135454178
La Forme Blanche,Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/La%20Forme%20Blanche%20(1939).jpg,La Forme Blanche (1939).jpg,1866,1944.0,1939.0,0.009377745911478996,0.04755840823054314,0.07137728482484818,0.27541616559028625,0.4353174865245819,0.016567496582865715,0.028370916843414307,0.10293454676866531,0.013079921714961529
Figur auf grauem Grund,Oskar Schlemmer,German, 1888-1943,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Figur%20auf%20grauem%20Grund%20(1928).jpg,Figur auf grauem Grund (1928).jpg,1888,1943.0,1928.0,0.0324031338095665,0.00822014082223177,0.05058510974049568,0.08044058084487915,0.5750882625579834,0.02551616169512272,0.013635952956974506,0.2127118557691574,0.0013988338178023696
Luonnos Veljesvala seinämaalaukseen ja värejä,Magnus Enckell,Finnish, 1870-1925,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Luonnos%20Veljesvala%20seinämaalaukseen%20ja%20värejä%20(1912).jpg,Luonnos Veljesvala seinämaalaukseen ja värejä (1912).jpg,1870,1925.0,1912.0,0.520221471786499,0.013968833722174168,0.01320269238203764,0.08233579248189926,0.17852282524108887,0.013750378973782063,0.006343341898173094,0.03222625330090523,0.13942834734916687
San Marco from the Piazetta,Jules Schmalzigaug,Belgian, 1882-1917,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/San%20Marco%20from%20the%20Piazetta%20(1913).jpg,San Marco from the Piazetta (1913).jpg,1882,1917.0,1913.0,0.669667661190033,0.006117283366620541,0.0014856579946354032,0.2889503836631775,0.0010925260139629245,0.00040905692731030285,0.0005000994424335659,0.028964659199118614,0.0028125643730163574
Dom v záhrade,Konštantín Bauer,Slovak, 1893-1928,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Dom%20v%20záhrade%20(1924–1928).jpg,Dom v záhrade (1924–1928).jpg,1893,1928.0,1928.0,0.008282436057925224,0.002320509636774659,0.002645040163770318,0.9190082550048828,0.009472795762121677,0.007745241280645132,0.04283706843852997,0.007563774008303881,0.00012496471754275262
Ornament with lovers,Israhel Van Meckenem,German, c. 1440-1503,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ornament%20with%20lovers%20(1480%20–%201503).jpg,Ornament with lovers (1480 – 1503).jpg,1440,1503.0,1503.0,0.0006008820491842926,0.4940824508666992,0.01683182828128338,0.057267770171165466,0.009245837107300758,0.39666277170181274,0.010289718396961689,0.01483472716063261,0.00018404086586087942
Tannenwald,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Tannenwald%20(1914).jpg,Tannenwald (1914).jpg,1879,1940.0,1914.0,0.1512722223997116,0.002371058566495776,0.008426214568316936,0.49874892830848694,0.17464275658130646,0.05787109211087227,0.004194039385765791,0.013820801861584187,0.08865281194448471
Little girl in front of a house,Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Little%20girl%20in%20front%20of%20a%20house%20(1931).jpg,Little girl in front of a house (1931).jpg,1882,1932.0,1931.0,0.04635188356041908,0.0008319613407365978,0.0005844208644703031,0.8975916504859924,0.001242613303475082,6.39226273051463e-05,0.0015684005338698626,0.05167071521282196,9.442756709177047e-05
Ontwerp voor Jan Ligthart kalender voor 1918,Carel Adolph Lion Cachet,Dutch, 1864 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20Jan%20Ligthart%20kalender%20voor%201918%20(1874).jpg,Ontwerp voor Jan Ligthart kalender voor 1918 (1874).jpg,1864,1945.0,1874.0,0.00013792014215141535,0.03218943625688553,0.0019162977114319801,0.0014677918516099453,0.003852142719551921,0.933641791343689,0.002182469703257084,0.024576306343078613,3.5826393286697567e-05
15. Plafond du Tombeau de Sonnofri (n° 97),Gustave Jéquier,Swiss, 1868-1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/15.%20Plafond%20du%20Tombeau%20de%20Sonnofri%20(n°%2097)%20(1911).jpg,15. Plafond du Tombeau de Sonnofri (n° 97) (1911).jpg,1868,1946.0,1911.0,0.00023480130766984075,0.0006037207785993814,0.00023161873104982078,0.0002503951545804739,0.0012884377501904964,0.9937886595726013,0.0002939927508123219,0.0003262232057750225,0.002982110483571887
